제안ID,제안제목,제안본문내용,등록일자,연도,공감수,댓글수,답변여부,원문URL,대분류,중분류,소분류,분류근거_키워드,분류신뢰도,출산양육관련여부,수집키워드,수집방식,제외사유,웹크롤링_상세본문,자치구,임시_대분류,임시_중분류,임시_세분류,임시_생애주기,임시_담당부서,크롤링상태,HTTP상태,크롤링오류,보정필터_소스,검토메모
PROP-190756,"필수목적, 예방접종 신청의 건","필수목적, 예방접종 신청의 건",2021-07-15,2021,7.0,0,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190756,보육·돌봄 인프라,아동 건강·의료 접근성,소아응급·야간진료·영유아검진,예방접종,상,직접관련,예방접종,확장 1차 생활키워드 수집,,"안녕하세요
메일로 필수목적 예방접종 신청을 하는데, 수시로 메일박스가 풀이 나서 리턴이 되고 있습니다.
전화연결도 쉽지 않고, 신청하는게 너무 어렵습니다...
빠른 해결을 부탁드립니다.
1. This is an automatically generated
Delivery Status Notification (Failure).
2. The reason of the delivery failure
was :
452 Mailbox full
zhfhskqortls19@seoul.go.kr",,,,,,,,,,,
PROP-190708,코로나 예방접종 문의 연락절대불가,코로나 예방접종 문의 연락절대불가,2021-07-12,2021,0.0,1,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190708,보육·돌봄 인프라,아동 건강·의료 접근성,소아응급·야간진료·영유아검진,예방접종,상,직접관련,예방접종,확장 1차 생활키워드 수집,,"56년생 5월에 접종 예약했다가 검사에서 뇌경색병변이 나와 병원검사 일정으로
예약을 취소했다가 이번에 다시 예약을 하려는데 하려는데 대상자가 아니라는 문구만 뜨고
질병청도 군청도 그 어디도 통화도 안됩니다.
예약했다가 질병 등의 문제로 다시 예약할 수 있는 조건임에도 안되는 이유와
도대체 그 어디도 답변받을 곳이 통화가 안되는 사항을 어떻게 해야 합니까.
저는 언니의 예약대리자입니다.",,,,,,,,,,,
PROP-190681,구로구 소재 어린이집 폐원 관련 해결 방안을 마련해 주세요.,구로구 소재 어린이집 폐원 관련 해결 방안을 마련해 주세요.,2021-07-09,2021,107.0,18,Y,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190681,보육·돌봄 인프라,어린이집·유치원,보육시설·유아교육,어린이집,상,직접관련,어린이집,기존 1차 직접키워드 수집,,구로구 소재 어린이집 폐원 관련 해결 방안을 마련해 주세요.,,,,,,,,,,,
PROP-190673,"새문안로, 새문안로 2길, 3길 교통신호 변경 및 도로 확장을 해 주세요. 아이들의 등원길이 위협받고 있습니다.","새문안로, 새문안로 2길, 3길 교통신호 변경 및 도로 확장을 해 주세요. 아이들의 등원길이 위협받고 있습니다.",2021-07-09,2021,112.0,25,Y,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190673,보육·돌봄 인프라,초등돌봄,초등돌봄·방과후,등원,상,직접관련,등원,확장 1차 생활키워드 수집,,"새문안로 2길은 매일 아침, 저녁 잘못된 신호 체계로 인해 지속적인 교통 정체와 불법 중앙차선 위반 및 과속으로 사고의 위험이 도사리고 있는 길입니다. 새문안로 2길에서 새문안대로로 좌회전 가능 구간이 현재 흥국빌딩과 콘코디언빌딩 밖에 없어 좌회전 차량이 몰리고 있고 또한 새문안로 2길에서 3길(경희궁자이 및 정부 청사로의 출입차량)로 직진 차량 또한 몰려 두 방면의 차량이 좁은 2차로 구간에 몰려 극심한 정체를 유발하고 있습니다.
더구나 이 구간은 덕수초등학교 및 광화문LG 어린이집, 롯데카드 어린이집을 비롯한 유초등 보육 및 교육기관으로의 등하원 길임에도 불구하고 대부분의 차들이 정지선 위반 및 횡단보도 정차, 심지어 과속으로 중앙선 위반까지 빈번히 행해지는 위험천만한 길이 되고 있어 언제라고 사고의 위험이 도사리고 있습니다.
따라서 현재의 교통 체계를 변경, 주변의 길들로 교통량 분산이 시급하다고 생각됩니다.
새문안로 및 새문안로2,3길의 교통 신호 체계 변경 및 새문안로 2길의 차선 조정, 확장 등을 요청합니다.
현재의 교통 상황을 첨부하여 드리오니 참조부탁합니다.",,,,,,,,,,,
PROP-190650,다둥이맘에게 혼잡통행료 감면 또는 면제해 주세요,다둥이맘에게 혼잡통행료 감면 또는 면제해 주세요,2021-07-05,2021,8.0,2,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190650,다자녀·양육비·생활지원,다자녀 혜택,다자녀 기준·할인·감면,다둥이,상,직접관련,다둥이,기존 1차 직접키워드 수집,,다둥이맘에게 혼잡통행료 감면 또는 면제해 주세요,,,,,,,,,,,
PROP-190647,어린이 보호구역 교차로 방지턱,어린이 보호구역 교차로 방지턱,2021-07-05,2021,13.0,0,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190647,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,아동_안전환경: 보호구역 + 어린이,중,조합관련,아동_안전환경: 보호구역 + 어린이,2차 문맥조합 수집,,"어린이 보호구역 4거리 교차로에
우회전차로
횡단보도에 작은 방지턱 설치는 어떤가요?
횡단보도 사고중 우회전 사고가
아주  많은걸로 알고있으며
우회전시 아이들이 잘안보입니다.
특히나 큰 사거리일 경우
카메라가잇어도
속도가 붙기에...
제가 얘기하는 건
방지턱은 모든사거리,
횡단보도 전체가 아니라
우회전차로가 구별되어있을정도로
큰 사거리이며
횡단보도 좌측에만 설치하는것입니다.
(좌측에만 설치해야하는 이유는
보행자(유모차, 행안부에서 정하는 약자들이 이용하는 보행차  포함)
는 우측통행시 방지턱이 방해될수있기 때문입니다.",,,,,,,,,,,
PROP-190633,서울시 남녀임신준비 사업에서 여성도 외부에서 검사받을수 있게 해주세요!,서울시 남녀임신준비 사업에서 여성도 외부에서 검사받을수 있게 해주세요!,2021-07-02,2021,17.0,2,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190633,임신·난임·생식건강,임신 준비·가임력 지원,가임력검사·난자냉동·예비부부검진,임신,상,직접관련,임신,기존 1차 직접키워드 수집,,서울시 남녀임신준비 사업에서 여성도 외부에서 검사받을수 있게 해주세요!,,,,,,,,,,,
PROP-190617,산업단지공단 소속 햇님어린이집 폐소에 따른 대안을 마련해주세요,산업단지공단 소속 햇님어린이집 폐소에 따른 대안을 마련해주세요,2021-07-01,2021,59.0,4,Y,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190617,보육·돌봄 인프라,어린이집·유치원,보육시설·유아교육,어린이집,상,직접관련,어린이집,기존 1차 직접키워드 수집,,산업단지공단 소속 햇님어린이집 폐소에 따른 대안을 마련해주세요,,,,,,,,,,,
PROP-190545,아이돌봄서비스 개선을 제안합니다,아이돌봄서비스 개선을 제안합니다,2021-06-22,2021,4.0,2,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190545,보육·돌봄 인프라,가족돌봄,아이돌봄·조부모돌봄,아이돌봄,상,직접관련,아이돌봄,기존 1차 직접키워드 수집,,아이돌봄서비스 개선을 제안합니다,,,,,,,,,,,
PROP-190458,폭언을 없애기 위한 부모교육,폭언을 없애기 위한 부모교육,2021-06-15,2021,2.0,0,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190458,정보·상담·교육·거버넌스,부모·가족 교육/상담,초보부모·공동육아·육아정보,교육·프로그램: 교육 + 부모교육,중,조합관련,교육·프로그램: 교육 + 부모교육,2차 문맥조합 수집,,폭언을 없애기 위한 부모교육,,,,,,,,,,,
PROP-190426,보육교사 백신휴가 평등하게 지원해 주세요,보육교사 백신휴가 평등하게 지원해 주세요,2021-06-13,2021,77.0,15,Y,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190426,보육·돌봄 인프라,어린이집·유치원,보육시설·유아교육,보육,상,직접관련,보육,기존 1차 직접키워드 수집,,보육교사 백신휴가 평등하게 지원해 주세요,,,,,,,,,,,
PROP-190365,지하절 임산부 배려석 _ 인형 배치 제안,지하절 임산부 배려석 _ 인형 배치 제안,2021-06-08,2021,5.0,2,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190365,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,임산부,상,직접관련,임산부,기존 1차 직접키워드 수집,,지하절 임산부 배려석 _ 인형 배치 제안,,,,,,,,,,,
PROP-190358,어린이집 10m내 금연금지구역. 흡연구역과 금연구역이 공존하는 공간,어린이집 10m내 금연금지구역. 흡연구역과 금연구역이 공존하는 공간,2021-06-07,2021,11.0,0,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190358,보육·돌봄 인프라,어린이집·유치원,보육시설·유아교육,어린이집,상,직접관련,어린이집,기존 1차 직접키워드 수집,,어린이집 10m내 금연금지구역. 흡연구역과 금연구역이 공존하는 공간,,,,,,,,,,,
PROP-190352,어린이집 교사 코로나 백신접종 추가예약서비스,어린이집 교사 코로나 백신접종 추가예약서비스,2021-06-07,2021,15.0,1,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190352,보육·돌봄 인프라,어린이집·유치원,보육시설·유아교육,어린이집,상,직접관련,어린이집,기존 1차 직접키워드 수집,,어린이집 교사 코로나 백신접종 추가예약서비스,,,,,,,,,,,
PROP-190338,사무실 밀집 지역에 아이들을 위한 공간을 마련하면 좋을 것 같습니다.,사무실 밀집 지역에 아이들을 위한 공간을 마련하면 좋을 것 같습니다.,2021-06-04,2021,15.0,4,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190338,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,공간·편의시설: 공간 + 아이,중,조합관련,공간·편의시설: 공간 + 아이,2차 문맥조합 수집,,"안녕하세요.
서울시 중구 소재의 회사로 출퇴근을 하며, 중구 소재의 직장 어린이집에 어린 자녀 2명을 보내는 엄마입니다.
다름아니라 사무실 밀집 지역을 보면 (예를 들면 제가 있는 을지로입구역 인근) 직장 어린이집이 꽤 있는 것으로 보여지고 (네이* 지도를 통해 사무실 밀집지역에서 어린이집을 검색하면 직장 어린이집이 꽤나 많이 나옵니다.) 이 어린이집에 재원 중인 아동들도 꽤 있는 것으로 추정이 됩니다. (예시를 제 소재지로 하였으나, 사무실 밀집지역이라면 어디라도 동일할 것 같습니다.)
그런데 주변을 둘러봐도 이 아이들이 잠시나마 뛰어 놀 곳은 없어보입니다.
상업시설이 밀집되어 있는 지역은 (다시말하면 땅값이 비싼 지역은..) 어느 회사도, 어느 기관도 아이들을 위한 공간을 내어주기가 쉽지 않아 보입니다.
아이들이 신체 활동을 할 수 있도록 아이들이 이용할 수 있는 어린이 놀이터를 서울시에서 주도하여 지어서 활용할 수 있도록 하면 어떨까요?
아이들의 활발한 신체 활동이 그 시기의 아이들에게는 꼭 필요하며, 대다수의 시간을 보내는 어린이집 근처에서 이런 활동들을 할 수 있도록 하면 조금 더 좋을 것 같습니다.
뛰어놀 놀이터가 없어서 회사 주변의 도보를 손잡고 걸어가며 산책만 하는 아이들을 보고 있자면 괜시리 미안한 마음이 드네요..
긍정적으로 검토 부탁 드리겠습니다.",,,,,,,,,,,
PROP-190302,"""삐빅, 임산부입니다"" 버스 이용 시 안내멘트 건의","""삐빅, 임산부입니다"" 버스 이용 시 안내멘트 건의",2021-05-31,2021,53.0,17,Y,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190302,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,임산부,상,직접관련,임산부,기존 1차 직접키워드 수집,,"""삐빅, 임산부입니다"" 버스 이용 시 안내멘트 건의",,,,,,,,,,,
PROP-190300,신혼부부 코로나 예방접종도 빠른일정에 넣어주세요,신혼부부 코로나 예방접종도 빠른일정에 넣어주세요,2021-05-31,2021,2.0,1,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190300,보육·돌봄 인프라,아동 건강·의료 접근성,소아응급·야간진료·영유아검진,신혼부부,상,직접관련,신혼부부,기존 1차 직접키워드 수집,,신혼부부 코로나 예방접종도 빠른일정에 넣어주세요,,,,,,,,,,,
PROP-190293,코로나19 예방접종증명서,코로나19 예방접종증명서,2021-05-30,2021,11.0,1,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190293,보육·돌봄 인프라,아동 건강·의료 접근성,소아응급·야간진료·영유아검진,예방접종,상,직접관련,예방접종,확장 1차 생활키워드 수집,,"코로나19 예방접종증명서를 현재 A4용지로 교부하고 있는데 이는 휴대가 매우 불편하고 증서 필요시 일일이 제시해야 되는 번거로움이 있어서 최소 주민증록증 사이즈로 교부해주었으면 좋았을 것입니다.
대외적으로 쉽게 판별되고 예방접종 독려 효과도 노릴수 있도록 접종증명 뱃지를 만들어 의무적으로 부착하는 규정을 만들것을 제안합니다.
뱃지모양 : 첨부파일 참조",,,,,,,,,,,
PROP-190234,"작은도서관에 전자잡지(또는 신문, 전자책) 공용아이디 발급","작은도서관에 전자잡지(또는 신문, 전자책) 공용아이디 발급",2021-05-21,2021,18.0,1,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190234,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,공간·편의시설: 도서관 + 아이,중,조합관련,공간·편의시설: 도서관 + 아이,2차 문맥조합 수집,,"작은도서관을 운영중입니다.
공간적인, 경제적인 문제로 잡지(신문 등) 류의 배치에 어려움이 있습니다.
서울도서관 , 서울교육도서관 또는 지자체의 공공도서관의
전자잡지류(또는 신문, 전자책) 열람할 수 있는 ID를 개인이 아닌
작은도서관 별로 고유아이디를 배정해서 직접 서울도서관 회원가입 절차를 진행하지 않아도
작은도서관 방문만으로 해당 잡지들(또는 신문, 전자책)을 볼 수 있도록 허용해준다면
정보 격차에도 해소가 일면 될 것이고 보다 가깝게 도서관을 이용할 수 있을거라 생각됩니다.
또한 도서관 입장에서는 비용적인 부분이나 공간적인 문제로 비치하지 못했던 잡지류 (또는 신문, 책)등을
제공하여 보다 지역사회 주민들에게 보다 나은 서비스를 제공할 수 있을것이라 생각됩니다.",,,,,,,,,,,
